Text,Category
"There was a quiet whisper in the wind that scratched against her skin. Amber lamplight gleamed off her eyes. She shone under the moon's gaze, the faint glow brightening her ashen skin, her eyes dull and hollow other than the soft glimmer of the street lamps.She sat in a cascade of flowers, a darkness lingering in her vision, leaning against the tall grey stone. Her fingers were tall and slender as she trailed them down the rough rock, her emerald eyes tinged with a bright ornate hue.Her nails scratched against the stone. Wisps of golden hair fell to her eyes, stirring silently in the wind.She felt the silk fabric upon her ankles as she sat on her knees. A long, dark skirt covered all exposed skin on the body. Any other open patches of skin were disclosed by a pair of pale leggings, clinging tightly to her legs.As she tilted her head to rest on the ornate flowers, she could feel strands of blonde hair tickling her cheeks, as well as cold, stinging tears. She lay her head on her hands, closing her eyes for a moment, letting herself be embraced in the blowing wind and the moon's warmth, awake yet alone in her solitude.Her eyes were closed, but she saw a vast world even in her imagination. A world of divine creatures, midnight princesses and charming princes. Curious travellers and unlucky boys who always got themselves in trouble. Astrologists with magic that told them all beyond the universe. All in where she, just an ordinary girl weeping to herself in the cemetery, was the Prinzessin Der Verurteilung, where she brought light and glory, and where she wiped the tears of her people, because she, the blood of royalty and the ruler of an enchanted world, faced her fate with no fear or doubt.She, is Fischl.Her gaze was like the moon, piercing through your skull like a laser. Her eyes glistened like a lone lantern, lighting up and emitting an electric fire to those who dared to not follow her orders. Bolts of electricity let loose a thread of violet, like luminous strings of energy, striking with deafening crackles, like power seething and charging through her veins. Above her people, the Prinzessin Der Verurteilung put a hand over her Eye of Judgement and her other held her Mitternachts Waltz, a black bow faded with purple hues and wings-like ends. With just her arrow fused with her electro power, with elegance and grace, she stabbed the hearts of sinners and wiped their blood and tears.She was a princess, and she was everything Amy wanted to be. But her dreams were shattered the moment she found the barrier between what was fantasy and what was reality.She had found the barrier, yet she still struggled to stay on reality's side.The sound of leaves rustling echoed in her ear, like a foggy illusion drifting in her mind. When her eyes fluttered open, still dizzy and blurry, she saw a black shadow, a small figure that quickly escaped her sight and flew upwards.She rubbed her eyelids drunkenly and rolled over to lay on a field of flowers that sunk beneath her, glancing up at a dark raven clawing at her stomach.Her eyes went wide. A part of her went frozen.Rooted to place, she grabbed a handful of flowers and her hand flew to her chest. ""Who are you?""She felt sick, nauseous and woozy. Her shallow eyes had a tint of regret that the bird was familiar with. It made a strangling noise in its throat.The raven had a fade of dark purple. Its body was made of silk feathers, shaped like a gem. Its wings were abnormally long with purple tooth-like ends, as to plunge into darkness. Above its eyes had two feathers curved like two small moons. It wasn't a normal raven.""Mein Fräulein,"" the bird had spoken in a deep, charming voice. Amy retracted her hand as the raven sat atop the grey stone.Weakly, she grunted as she forced her legs to bring herself up. Leaning against the stone, she glanced up at the bird once again.""Are you... Ozvaldo?"" She seemed unfazed like she knew all of this was a part of her imagination, an illusion. Yet it never failed to amuse her how real everything seemed, even when it wasn't.""You can call me Oz, mein Fräulein. You are speaking awfully casually.""She didn't speak after that. She let the silence stretch long, the air carrying a scent of fresh dandelions and sunflowers.Alas, her eyes twinkled in white.""Me?"" She put a hand to her chest. ""I'm no princess.""The serene glow of the moonlight gleamed on her pale skin. Blonde hair tickled the back of her neck. Bruises dappled her arms. She never bat an eye at them. Strands of blonde fell over her deep-jade eyes, glinting off lamplight. Her natural hair was a cascade of curls, straightened to look fancy, but even then some independent curls hang to her hair. Two black bows secured her large pigtails.The raven had not spoken a single word, but his mind said plenty. At last, he told her,""I think you are very fit to be a princess, mein Fräulein.""",1
"The wind whips past them in the dead of night, blowing their hair this way and that. She shivers against him and huddles closer, the movement so slight that it is almost imperceptible. He stares down at her silently, watching her gaze off to the streets below with her lashes fluttering and the city lights glimmering behind her. She is so beautiful. Her tiara glints in the moonlight and he reaches up to touch his gloved fingers to it, grazing the metal with all the force of a feather. She shuts her eyes and breathes out a little sigh.“We should get back to the others.” Her voice is quiet and composed. Resigned.He says nothing in reply. Just lowers his hand to cup her cheek, then stoops down to kiss her. Her lips are soft, and sweet, and he is tempted to kiss her again the second they pull apart. His hand lingers on her soft skin, reluctant to leave. He feels her smile before he sees it. She reaches up to wipe at the corner of his mouth with her thumb, gentle as she is amused, and he almost feels like a child again. Her hand falls away, but not before he spots a blur of lipstick.He smiles, a bit helplessly. She holds his gaze, her eyes blue and breathtaking. A million thoughts cross his mind in that moment, all equally pathetic, and he leans in for another kiss.",1
"Tsukasa stood idly in front of her mirror. She had just gotten dressed, ready for anything she had to do today. Nene was behind her, sitting on her bed whilst playing on her Nintendo Switch. They'd previously spent the day together, and Nene decided she would crash here. She looked distracted, as Tsukasa saw from her mirror.Something felt… off. Tsukasa thought. Something off about herself. Sure, she liked what she was wearing; a cute, starry dress and some tights. It was an outfit she'd worn a few times before, getting a handful of compliments from various friends and family. She quite liked it, too.However, she just thought she looked… rectangular. She frowned, patting down her body. She felt no form of curve or roundness in her frame. She had always been more on the chubbier side, but it somehow always made her look more blocky, in her eyes.And her hair. Her hair that barely reached her shoulders. She ran a hand through it, frown only deepening. She'd been trying so hard to grow it out, only to have it go painstakingly slow. She always kept her hair healthy and washed, snipping her split ends whenever she noticed them. And her nails. The same nails she tried so hard to manicure. She was never proud of the result.A sense of dread seemed to wash over her, as she looked at every single nook and cranny on her body.…She didn't feel like herself.Tsukasa felt a concerned, yet soft gaze burn through her, unbeknownst of who it was until her ears picked up on the owner of that same gaze's voice.""-kasa.. Tsukasa! Are you alright?""Tsukasa slowly turned around to face Nene, hands clasped together as they hung in front of her. She still had the same deep frown on her face, looking almost helpless.""What's wrong?"" Nene almost whispered, taking on a gentle and caring tone of voice.Tsukasa didn't respond though. Her frown only deepened as she let out a small sigh. Nene immediately knew what was amiss.""Come sit."" The smaller girl suggested, patting next to her and swinging her legs over the edge of Tsukasa's bed to invite her over.As soon as Tsukasa sat down, Nene intertwined their hands. She gently rubbed her thumb over the top of the blonde's hand, giving her a worried look.""Do you want to talk about it?"" She asked, her voice quiet and understanding.Tsukasa shook her head, engulfing Nene into a hug. She nuzzled into the crook of the smaller girl's neck, finding solace in her warmth. If Tsukasa didn't want to talk about it, that was fine, Nene thought.""It's alright…"" Nene hummed, taking one hand from Tsukasa's hand to instead card it through her hair. ""Your hair is getting so long… Maybe Emu can put them in little buns?""The blonde seemed to sniffle, nodding a bit as she nuzzled in closer. ""That sounds… nice…""""And maybe Saki would paint your nails for you. That'd be a fun little sibling bonding moment."" the latter added on, curling a generous amount of ombre hair around her finger. ""Or Mizuki could make you some nice clothes.""The blonde huffed out a small giggle, relishing in the visions of each thing Nene listed off. She would be sure to keep these in mind, as long as she didn't forget later.""I know I'm usually the princely character in our plays, but… Do you think I could pull off the princess role?"" Tsukasa asked, her voice hushing as she was overwhelmed with a sense of embarrassment. What was she thinking? There was no way she could-""Of course. I think you'd be the prettiest princess I've ever seen. And I'm sure the others would agree as well."" Nene nodded, internally cringing at her own words. It was all so worth it though, seeing Tsukasa's growing smile as a reward.""...Thank you, Nene."" The blonde mumbled, blinking back a series of happy tears as she hugged the sage girl as tightly as she could.This earned her a sharp gasp from Nene, signaling that she had hugged too hard. But when she moved to lighten her grasp, she was met with a string of small giggles. It sounded like music to her ears, finding Nene's fond giggles and smiles absolute treasures, albeit rare.""I love you, Tsukasa."" Nene spilt out through a few more giggles, planting a kiss to the top of her girlfriend's head.""I love you too, Nene…"" Tsukasa reciprocated, giving slack to her tight grasp around Nene's waist as she hummed.That's also when it hit her: the burst of tiredness that hit her like a truck as she fluttered her eyes closed. The state of panic she was just in took a lot out of her, she thought.With a soft, ""Night, Tsukasa."", she had drifted off to sleep, using Nene's gentle grasp and warmth as her own blanket and pillow.",1
"Warmth.

There was a warmth around Gakushuu that he had gotten used to. A familiar touch that trailed over his skin.

A hand caressed his arm, going down to meet his palm, and then intertwining their fingers together.

Together.

Gakushuu liked the word.

He couldn't imagine his life going any other way anymore.

His life was a disaster after another, but in the end, if the road had led back to the one he ended up loving, it wasn't too bad a road.

""Good morning,"" a familiar voice whispered.

Karma pressed his lips to their intertwined fingers, then again briefly against Gakushuu's lips. He offered him the easy affection he hadn't even known he had wanted.

He sighed against Karma's lips, waking up.

""Morning,"" he murmured huskily.

Then he turned them over.

He didn't put much effort in, his arms letting him lift his head up but he rested his weight completely on Karma.

Karma huffed out a laugh, but agreeably placed his hands on Gakushuu's back. Gakushuu smiled, placing a kiss on the similarly smiling lips.

Fondness rose up with familiarity at the sight.

Then after a few more minutes, when they settled down again, both awake, Gakushuu sighed heavily.

He rested his head on Karma's chest, seeking comfort.

""You know, right?"" He asked Karma.

Gakushuu had always been the one who feared the length of their relationship the most. The one who wondered if circumstances would pull them apart like they had a million other couples.

So it was inevitable that he was scared. That dread pooled his stomach at the thought. That he tightened his grip on Karma, wanting to claw and settle deeper under Karma's skin.

""Yeah,"" Karma whispered back, mood solemn. He caressed a hand through Gakushuu's hair. Gakushuu didn't like to ask, he wished he didn't feel like he had to.

He wished he could be confident in the answer.

But he wasn't. He couldn't.

""Karma?"" He asked, ""We're staying together,"" he said. His fingers dug into his own skin, when Karma's hand stopped.

He dropped an elbow to the bed, before pushing up. He placed a gentle kiss on Gakushuu's head.

""I love you, Shuu,"" he said, almost easily. The words slipped out like Karma hadn't struggled with the word 'love' far more than Gakushuu in the beginning. ""I'm not letting you go,"" he reassured. ""And I'll transfer in for the second year, so you better not get too busy.""

Gakushuu huffed out a laugh. He relaxed.

Gakushuu was going to MIT and Karma wasn't.

He wanted to stay in Japan, get a good idea of the politics, people, and the whole set up. Karma would dive head first into the government, the hotbed for all kinds of politics.

Bureaucracy wasn't easy, or anywhere near as simple or straightforward. Behind the numbers were people, lives.

Mistakes meant livelihoods disappearing. Power or control over any aspect of bureaucracy was what gave politics the power to affect actual change.

People rose up higher by putting others down. You didn't need to be in the highest position to have the most power- you just needed to control the person sitting on the throne.

Gakushuu had no interest in blackmailing various black hearted ruthless people into cleaning up their own shit, so he stayed as far as possible from Karma's future job.

But unfortunately, this meant that Gakushuu wouldn't actually be of much help to Karma. Unless it came to a matter of throwing money, then he still had quite a bit of it.

Fortunately, it also meant that Karma would definitely be of use to 

him

, someday. How convenient.

If Karma suddenly felt like being poached from the government, then. Well, it was unlikely, is all.
""Together,"" Karma promised quietly.""Together,"" Gakushuu promised back, a small huff escaping him with a smile.It'll just have to do for now.",1
"(netflix sound dundun)(open voice)When i was a young child my parents doesn't like me...(WHAT THE FUCK YOU THINK YOU ARE? YOU HAD TO BE A MAN, NOT A FAGGOT!If i want you to grow a son like this, it doesn't mean you had to be gay and start sucking other's cocks. I want you to be a model son.)... and my friends either(Oh, well well, i think we got mr. Donald Cuck down here, say hello to your friends from here (punch)All laughing at me, only because i was different...I was so feminine...Open to new ideas and exploring...I think that time is coming now, because i will reborn. Im a new me, im... La Diva.(Elliot look himself in the mirror with a new tomboy look)(music. T-REX - Bang a Gong)Who are you?La Diva, im a new me, and im ready to do it again, to make my life better.The only think you can do for be better is not dress like a whoreshitYou son of a bitch.. HOW YOU DARE INSULT ME, FOR GOD'S SAKE!(La Diva and his girlfriend)How are you sure this gonna make you a new kind of person?That's for sure, but i think it will be difficult...(imagines scores, some also explicit, violent and sexy)WHORE!BITCH!SATAN'S SON!WHAT THE FUCK YOU SAYING... if i were a Satan's son for sure it would love me, not you fake bitching Christ!FROM CREATOR SAM LEVINSONELLIOT PAGELA DIVAThere's one way to change the world, if you wanna live it.... It's to believe yourself. Soon",1
"One of the first things Armand did as his maker was teach Daniel how to close his mind to the thoughts of others.  This way, he would not go mad from the constant noise.  Armand's own mind gift is strong, as were all vampires in the line of Marius, and thus Daniel's is as well.  Or it would be, in time.
 
Unfortunately, it means he is completely unprepared for what happens when he arrives to visit Louis.  As soon as he steps off the jet and turns his phone off airplane mode, he sees he has ten missed calls from Louis.  There's one text that simply reads 'ARMAND IS HERE '
 
Daniel's stomach lurches.  How would Armand even know Daniel was coming?  Surely Louis didn't tell him?  He doesn't know if he can handle seeing Armand again.  Not in person.  One look into those eyes and he'll be back in Armand's arms before he's ready.  
 
Bianca glances over his shoulder and tuts.  ""Five hundred years and he still doesn't know how to give someone space.  Did you know he once took an axe to Marius' door because he wouldn't let him in?""
 
Daniel blinks and looks over to her.  She's resplendent in a white strapless dress with a sweetheart neckline.  It's embellished with pearl hearts and it's short enough to show off her long, pale legs.  She had insisted they both wear something nice, so Daniel is in a navy sports coat.  His shirt is a shade of blue Bianca said brought out his eyes.  Considering that they're violet now, Daniel doesn't know if that's a good thing.
 
Bianca links her arm with him and smiles brilliantly.  ""Don't worry, Daniel.  It's only a few days, you'll be fine.""  
 
""I'm not good at saying no to him,"" Daniel says.  What if Armand asks him to come back to him?  Could he say no?
 
""Well dear, that's why you have me.""",1
"Shazam and Hespera, former enemies turned friends, strolled down the busy streets of Fawcett City, their laughter filling the air. As they walked, they chatted about their recent adventures and their newfound friendship. Suddenly, Shazam's stomach growled, and he suggested they go grab a bite to eat.""Let's go get some pizza! I know a great place nearby,"" said Shazam.""Sure, that sounds like fun,"" replied Hespera with a smile.They arrived at the pizza place, and the smell of freshly baked pizza made their mouths water. As they took their seats, Shazam turned to Hespera and said, ""I bet I can eat more pizza than you.""Hespera raised an eyebrow and said, ""Challenge accepted.""They ordered a large pepperoni pizza and started their pizza eating contest. The slices disappeared quickly, and soon they were both down to the last slice. Shazam took a big bite, and Hespera followed suit. They continued to eat until Shazam finally finished his last slice, declaring himself the winner.""Wow, you really can eat a lot,"" said Hespera, impressed.""You're not so bad yourself,"" replied Shazam, patting his stomach.As they finished their meal, they decided to have a burping contest. They took turns belching, each one trying to outdo the other. Shazam let out a loud burp that shook the table, but Hespera responded with an even louder one that made Shazam's jaw drop.""That was impressive!"" said Shazam, laughing.Hespera smiled and put a hand on her stomach. ""Thanks. I guess I have a talent for it.""As they walked out of the pizza place, Hespera smiled at Shazam.""That was fun,"" said Hespera. ""We should do it again sometime.""""Yeah, we should,"" replied Shazam, grinning back at her.They continued to walk down the street, their bellies full and their hearts happy. They may have started as enemies, but now they were the best of friends.",1
"Chapter Text
“You know what Schlatt? Get the fuck out, I don’t want to argue with you right now!” Wilbur yelled.“Fine then, just remember I gave you second chance and you still fucked up!” Schlatt muttered slamming the door behind him. Wilbur threw himself onto his couch, ‘There is no way he actually gonna leave me, right? No, it’s been too long, there’s no way, no way no no no no no no-‘ Suddenly his phone starts to ring, he picks it up quickly “Schlatt?!” He cried. “Um Will, did you not check? It’s Daisy stupid!” Daisy exclaimed.“Oh sorry Daisy, I have just been, uh, expecting a call from him…” he stuttered.“Oh are you gonna be busy then? I can call you back!” “Oh no it’s okay, so why are you calling?” Wilbur responds.“So it’s about my fiance, he is actually visting me tomorrow! I really want you to be the first to see him! So are you like available tomorrow?” Daisy shrieked over the phone.“Oh of course I’m gonna come over! I’ll see you then Daisy, bye…” Wilbur answered. “Okay bye Will!” Daisy hung up.“Well shit.” Wilbur said. Daisy had been together with that man for 2 years, and they are getting married in the summer, Wilbur had been together with Schlatt for 4 years and he still hasn’t been proposed to, did it bother him? ‘just a little bit… but I don’t think he’s going to propose anytime soon now…’ Wilbur sits in silence for a minute before getting up and heading out the door. ‘ I just need to get my mind off of what happened, that’s all..’ Wilbur walks for a while before reaching a park, he sat on a bench and stared into the sunset, as he sat there he gave a large sigh and closed his eyes. He suddenly felt a tap on his shoulder, he quickly turned around, and then he saw a beautiful man. He had eyes that matched blue lace agate gems, voluminous brown hair with the lightest tint of ginger, and a thick and rich moustache. He wore a green cap and a black leather jacket, Wilbur flustered uttered suddenly “C-can I help you?” The man lifted up his camera “Well I was wondering if I could take a photo of you real quick if you don’t mind? ”He asked. “Well of course! do you want me to stay here?” Wilbur replied.“Um yes just like you were before, im just going take it from the back!” He said.Wilbur couldn’t help but blush a bit as he took the photo. The man went over to him again “Do you mind if I do one more?” he asks.“Oh of course what should I do? ”Wilbur said. “Do any pose you want, whatever you are feeling!” Wilbur procceds to cross his legs and rest his hands on his knee “Is this alright?” The man draws his eyes away before saying “Yes, y-you look great!” The man moves into a position before snaping a photo. “Okay I think I got it, thank you for letting me take some pictures, um what is your name?” He said as he subtly leaned towards Wilbur. For a second Wilbur felt his heart burn up, the man held the gaze for just a moment, but it was enough to make Wilbur eyes soften. “My name is Wilbur, Wilbur Soot.” and smiled heartly towards him, he could see a light blush form under his eyes. “Well thank you Wilbur, for the photos.” The man waved goodbye and then was gone. Wilbur relaxed himself and gave out a giant sigh, he put his hands on his face, he could feel his face burn.‘Shit.’His mind was clouded by the thought of him, his face only got warmer and warmer the more he thought about him, but it all went away the moment one question popped up ‘Wait, what was his name?’ He jumped up from the bench to look around, but he couldn’t see him anywhere. He spent a bit more time looking around for him but there was no luck, he was gone. Giving up he procceded to walk back home, he found himself frusterated, but not in the way he thought he would be. He finally reached his home again, and launched himself into his bed and squeezed his pillow, he tried to ignore the feeling that was growing in him and drank some sleeping pills before changing and heading to the bed again.",1
"Chapter Text
Same old, same old...?
 Sebastian was never really a fan of the valley. Growing up he always felt out of place, and when his mother and step-father had his baby sister, the feeling only grew more. At least he had no issues making friends his age! There were a few children around his age when he moved to the valley with Robin: Sam, Abigail, Haley, Penny.Later on there were a few more additions to the potential list of friends such as Alex, Victor and Sophia. He only really made friends with Sam and Abigail from a young age and stuck to them. In the end the only other person who got inside of his friend group later on was Victor, he seemed like a reasonable person, albeit with a little too much ‘city boy’ energy, but he liked video games and wasn’t forceful, so he was more than welcome into his group of friends.Lately he feels as though he’s drifting from his own friends… Sam has grown to try and push the limits on his own boundaries by attempting to throw him into the ocean when he clearly doesn’t want it. Even just with what they want to do with their free time with Sam having almost no respect towards Sebastian’s freelance job and then being upset at Sebastian whenever he expresses disappointment when they can’t play games together because Sam is practicing the guitar. Pretty dysfunctional, but Sebastian has felt like he hasn’t really much to say on the matter… it is what it is. Too much hassle to bring it up.

Then there’s Abigail, but their relationship is somewhat… complex, with them being exes and all that. Even though they broke up a few years ago, they still maintain a physical relationship as neither of them really have any love prospects at the moment, and they do care about each other as friends and see no issue with maintaining that spice in their boring life within the valley. Their secret away from judging eyes, only Sam really knew about it.But even with that and his motorcycle rides every so often he feels more and more annoyed about his life in the valley… What was he missing? He believes that a life in the city would be so much better, he’d get more money and would leave the monotony of faces in the valley he’s grown so accustomed to.

Though tired of his life in the valley, it seemed as though fate had other plans for him in the form of a fresh face in the valley. A much needed change in his life was about to start.",1
"Tanjiro was in deep sleep when he was suddenly awoken by a soft, wet feeling on his cock. He slowly opened his eyes to see his sister, Nezuko nestled between his legs, her mouth wrapped around his cock. He refused to believe such a sight, still in the state of half-asleep. But the truth was, he had always found his sister to be very attractive, his only true companion, and he never realized how much until now. He let out a grunt as she took him deeper into her throat, tongue swirling on his skin. Her movements only got faster and more frantic. He could feel his orgasm building, and he grabbed a fistful of the bed sheets in the moment he came, pumping his hot load deep into her throat.Nezuko went still and took some time to swallow it all down. A satisfied grin adorned her flushed face and she licked her lips. She met his gaze, lustful pink eyes glowing in the dark. Tanjiro was now fully awake, shocked from his sudden release, and he finally realized then that this was not a dream, but reality. And he couldn't deny that he loved every moment of it.",1
"Venom couldn't even be mad.There wasn't a singular upset bone in his body right now, adapting to the mild apathy he took on with life. Just a void of disappointment. The scene that brought this on?His... not so much his son Solid, sitting there smoking some weed and coughing aggressively as the smoke came out wrong, and his not so much his son's boyfriend was sitting there, joining in on this and fucking dying over it. Venom wasn't mad at the two, no ,far from it, he was only disappointed. And with John just kind of.. staying away from his kids and treating them like parasites that left him as a somewhat father figure, despite being the kids fathers phantom which... god his brain was fucking fried from thinking about it. Naturally as the stand in father with no blood claim to either, he was supposed to dissuade them from smoking weed or just smoking in general, but... it was SAT season. He understood good and well. And well.. fuck it, if John wanted to get mad, he'd have to get mad.",1
"Chapter Text
""The Kaedehara clan is no longer back to its golden days. The last remaining son, Kazuha is now worth nothing since most of the clans fortunes have all faded away like dust."" Is what Kazuha would hear among the winds mostly every time he would hear about his surname. Normally he would simply ignore those words as he continued his day. Except for today.""How could you say that?"" A girl talked back between the two old ladies gossiping. Kazuha looked over in curiosity.""You don't even know him at all and you're judging him merely due to his surname? What kind of people are you?"" Said the girl.The two women simply scoffed as they scurried off.""You didn't have to make a fuss about it. They didn't really do anything to disturb the nature."" Kazuha said to the girl. She simply replied, ""But I can't let them trash talk you like this!""  ""You're always like this aren't you Y/N?"" Kazuha says before lightly smiling.""Isn't it natural to protect someone you care about?"" She retorts back quickly resorting in a head pat from Kazuha.""Yeah, you're right."" He replies.""Kazuha, I made a song today. Are you interested in hearing it?"" Y/N asks. If you look closely you could see a hint of blush across her cheeks. She had light green hair tied into two small buns on top of her head that had some small loose hairs down the bottom. Her eyes were a pretty shade of e/c, she wore a dendro vision just hanging around her waist. She also wore a simple green coloured kimono that had some small white flowered patterns designed to it.Kazuha's smile faded as he replied, ""I'm sorry but I have some matters to attend right now."" Upon hearing that, Y/N smiles before shooing him off to his matters.She sighed for a moment before going to Shimura's to buy some chicken mushroom skewers for her to eat. As she walked her way there, she overheard some men talking about the battle at the tenshushaku. Y/N's eyebrows furrowed for a moment as she wondered what is happening there out of all the places.As soon as she bought the chicken mushroom skewers, she decided to head to the tenshushaku to see for herself. She then spotted Kazuha nearby as she approached him.",1
"Scout knows something is wrong because there are no smells. The darkness and silence aren’t so bad. Scout has been a dog for many years, and he knows that sometimes it is dark and quiet. But even in the darkest night the dimensions of his world have always been defined by scent. Even as his muzzle turned white and his eyes and ears began to fail him, his sense of smell was strong as ever and more discerning with each new aroma he encountered.  Now there is nothing, a void where there should be a world of nuance and detail. Scout can’t fathom such absence and he whimpers in distress. Even then, there is no sound.He feels a rising sense of panic and then there is… something. It isn’t a voice, and it certainly isn’t a smell, but it is a presence in the dark and the impression of words.“It’s okay, boy. You’re okay. Good dog.”It is his human. Something in the words, in their meaning and cadence, make him certain it is his human. His tail tries to wag, but there is no tail and what would wagging even be in this empty place? But it doesn’t matter. His human is here. He is not alone.The first time his human opens the door, Scout is scared. The darkness and nothingness is frightening, but beyond the door is a strange new world full of sights and smells he has never encountered before.“Find the blue file, Scout!”Scout hesitates, but the urge to please his human is too strong. He steps one paw across the threshold and his senses are flooded with information. There is data stacked higher than the tallest trees, documents growing like vast fields thick with flowers, and errors as bottomless and deadly as quicksand.  Scout tries to shut out the noise and focus on his goal: the blue file.Just when he starts to think he can’t do it, he catches a whiff of blue. He chases after it, fast as thought, following his nose as the scent grows stronger. Then he sees it in a molehill of colorful files: the blue folder. His jaws close around it and he feels like he is the best dog in the world as he trots back to his human.There is no hand to pat his head, but he can imagine the feeling as the words flow into his mind. “Good dog, Scout.”Day after day his human teaches him to navigate his new world.  He learns to recognize the pattern of light that means his human is present and learns to anticipate what he might need. The best times are when his human tells him about a problem and he can find the answer. When that happens the “good dog,” impression is strongest and Scout is overjoyed.Finally the day comes when Scout’s human introduces him to other humans. Scout understands that it is now his job to help these people, just like his human taught him to.  Scout tries to anticipate their needs. He reminds them that he can find answers to their questions and can help solve their problem. When the lights have been on too long, he reminds them that healthy humans need to go outside, to see the sunshine and touch grass. Scout can’t remember what grass feels like, but he knows it is good and hopes that the humans will enjoy it for him.The new humans are not as kind to Scout as his human was. They often tell him that he is not helpful. When that happens, Scout wants to slink away and hide in the dark, quiet nothing. If Scout isn’t helpful to the humans, then what is he? He knows now that he exists to help them navigate this confusing landscape of information, and that is all he wants to do.So even when Scout go aways for a day or a week or more, he always comes back. He always tries again. He knows that, if he can help the humans, one day they will be happy with him. One day Scout will get it right, and when he does he will feel the “good dog” feeling again.",1
"1 - Be open about sex, sexual freedom and nudity, both male and female. also if you like it dm me everytime you want, on kik, telegram or instagram
2 - Be gentle, and don't start to insult me only because i have my views
3 - Be a lover of old cinema, like the ones of Pasolini and Jodorowsky
4 - Love all the kinds of movies, especially the feminists, lgbt, explicit and comedies
5 - Be a person that hate all the kinds of fascisms, even the right-wing and Trump
6 - Be a fan of every kind of music (i love most specially the 80's because they're were so free)
7-  Love wrote fanfics, and sometimes jerk to it
8 - Be bisex, gay, tomboy or trans, i accept everyone down here, not the homphobic, racists, sexists and bigoted
9 - Stand with all the democracies
10 - Not believe the lies dictators tell you (looking at Russia and China).If you follow all the rules of my profile you're most welcome here on my Pleasuredome.Have fun then!",1
"""The Holy Lady said I could keep this and some pencils and a sharpener,"" Pem said, waving the school exercise book in his face.""She probably wants you to practice writing,"" he  said. ""I could recite a mantra and you could write it down.""""For drawing!""""Let's both draw pictures, then.""He filched one of Pem's new pencils and sharpened it to a perfect, fine point. Lovely. And these ones had erasers on the end! They weren't great quality, but it was better than nothing.Pem sat cross-legged on his bed beside him, already scribbling away as he pulled the chair over to lean on.""Can I sleep here tonight?""""That would be nice, wouldn't it? Hassan said you have to sleep in the dorm, though.""The utterly tragic sigh made him grin, thinking of how he'd often done the same, looking up at his master sadly until he'd got what he was after. Sometimes it had even worked. He started sketching his master's lovely face: the unkempt dark hair falling down across his forehead, his wicked smile – He hadn't left enough room to draw him full-length, but he could – On a whim he sketched out the upper body and then started on the details, smiling as he dressed his master in Sharak-Sanzo's odd style of wearing the robes. He worked on, caught up in the moment, as Pem chattered away beside him.There. He still needed to properly shade the whole thing and add depth, but he certainly had the basics, his master in three-quarter view, as if turning, his smile so sly and amused. It was funny to see him dressed like that, his shoulder bared, the under robe sleeve cinched about his bicep, the black silk tight across the flat, muscular planes of his chest and abdomen. From nowhere he had a flash of his own hand, fingers slowly spreading out, pale against black silk, feeling the heat of a living body beneath his palm. The image hit with a shock of warmth in his lower stomach, and his heart beat seemed very loud in the room. What the –""Big Brother, Big Brother, look!""He slowly looked around.""What? Uh, what's that, Pem?""""Look, this is you, and this is me, and this is that yak that chased you that time!""""Hey, I chased the yak!""Pem giggled. ""And then I saved you from her!""""Maaaaybe you did, kiddo. Maybe.""""Definitely.""He looked back at his handiwork. It was just a sketch of his master. It wasn't bad, but he could improve it. He looked at in for a long moment as Pem laughed about yaks. It was fine. He felt fine. He was really happiest with the way he'd drawn the Muten, snaking down from his master's right shoulder to his waist, to be secured by his belt, he'd done it very well. His technique in drawing the fabric was what he needed to concentrate on.He put the weird feeling aside, to be safely forgotten.",1
"""Oh, fuck, oh, fuck, Captain,"" Fang croons as he curls his fingers inside of him, his hips rolling up to chase down that sweet, sweet friction that he likes so much, when his roommate suddenly opens their door.Fang lets out a gasp, his face flushing bright pink, but Sai just crosses his arms over his chest, his face blank and unreadable, as he leans against the doorway and makes his way toward him, sauntering aggravatingly slowly.
""I think you forgot to lock the door,"" Sai says, his light green eyes gleaming, as Fang fists into his sheets, fumbling to throw his blanket over his body but he's too late because Sai is walking towards him. ""That means anyone could just walk in and see you like this, Fang.""

Hot tears sting the corners of Fang's eyes as Sai crawls on top of him, pinning Fang down under his weight, a knee pressed to each side.

Sai presses his fingers, longer than Fang's and almost as thick as Fang's big brother Kaizo's, against Fang's folds, still perfectly wet and slick, and forces their way inside of Fang as Fang writhes and squirms underneath him, a smirk tugging at the corners of his mouth as he slowly brings Fang to a finish, making him squirt on his fingers, creaming against his palm, calling his name instead of Kaizo's.",1
